algorithm,graph_id,nodes,edges,density,source,target,path_cost,runtime_ms,success,graph_source,run_type,expanded_nodes,edge_examinations,relaxations,path_evaluations,peak_memory_kb,seed,hmcr,par,hms,iterations
harmony_search,v250_sparse_seed37,250,1461,sparse,0,249,92,19.8875,True,synthetic,timing,,,,280,,37023,0.8,0.3,30,250
harmony_search,v250_sparse_seed37,250,1461,sparse,0,249,93,18.4256,True,synthetic,timing,,,,280,,37024,0.8,0.3,30,250
harmony_search,v250_sparse_seed37,250,1461,sparse,0,249,40,16.1865,True,synthetic,timing,,,,280,,37025,0.8,0.3,30,250
harmony_search,v250_sparse_seed37,250,1461,sparse,0,249,79,19.4615,True,synthetic,timing,,,,280,,37026,0.8,0.3,30,250
harmony_search,v250_sparse_seed37,250,1461,sparse,0,249,40,16.9285,True,synthetic,timing,,,,280,,37027,0.8,0.3,30,250
harmony_search,v250_sparse_seed37,250,1461,sparse,0,249,112,16.3836,True,synthetic,timing,,,,280,,37028,0.8,0.3,30,250
harmony_search,v250_sparse_seed37,250,1461,sparse,0,249,79,20.1023,True,synthetic,timing,,,,280,,37029,0.8,0.3,30,250
harmony_search,v250_sparse_seed37,250,1461,sparse,0,249,77,48.6063,True,synthetic,memory,,,,280,115.945,37000,0.8,0.3,30,250
dijkstra,v250_moderate_seed11,250,3897,moderate,0,249,25.0,0.3778,True,synthetic,timing,154,4814,,,,,,,,
dijkstra,v250_moderate_seed11,250,3897,moderate,0,249,25.0,0.3535,True,synthetic,timing,154,4814,,,,,,,,
dijkstra,v250_moderate_seed11,250,3897,moderate,0,249,25.0,0.3436,True,synthetic,timing,154,4814,,,,,,,,
dijkstra,v250_moderate_seed11,250,3897,moderate,0,249,25.0,0.3423,True,synthetic,timing,154,4814,,,,,,,,
dijkstra,v250_moderate_seed11,250,3897,moderate,0,249,25.0,0.3417,True,synthetic,timing,154,4814,,,,,,,,
dijkstra,v250_moderate_seed11,250,3897,moderate,0,249,25.0,1.8058,True,synthetic,memory,154,4814,,,36.57,,,,,
bellman_ford,v250_moderate_seed11,250,3897,moderate,0,249,25.0,5.8487,True,synthetic,timing,,46764,1313,,,,,,,
bellman_ford,v250_moderate_seed11,250,3897,moderate,0,249,25.0,5.6607,True,synthetic,timing,,46764,1313,,,,,,,
bellman_ford,v250_moderate_seed11,250,3897,moderate,0,249,25.0,5.871,True,synthetic,timing,,46764,1313,,,,,,,
bellman_ford,v250_moderate_seed11,250,3897,moderate,0,249,25.0,5.853,True,synthetic,timing,,46764,1313,,,,,,,
bellman_ford,v250_moderate_seed11,250,3897,moderate,0,249,25.0,5.7363,True,synthetic,timing,,46764,1313,,,,,,,
bellman_ford,v250_moderate_seed11,250,3897,moderate,0,249,25.0,55.8718,True,synthetic,memory,,46764,1313,,421.773,,,,,
astar,v250_moderate_seed11,250,3897,moderate,0,249,25.0,0.4339,True,synthetic,timing,154,4814,,,,,,,,
astar,v250_moderate_seed11,250,3897,moderate,0,249,25.0,0.3835,True,synthetic,timing,154,4814,,,,,,,,
astar,v250_moderate_seed11,250,3897,moderate,0,249,25.0,0.3707,True,synthetic,timing,154,4814,,,,,,,,
astar,v250_moderate_seed11,250,3897,moderate,0,249,25.0,0.3679,True,synthetic,timing,154,4814,,,,,,,,
astar,v250_moderate_seed11,250,3897,moderate,0,249,25.0,0.3679,True,synthetic,timing,154,4814,,,,,,,,
astar,v250_moderate_seed11,250,3897,moderate,0,249,25.0,2.3188,True,synthetic,memory,154,4814,,,49.117,,,,,
harmony_search,v250_moderate_seed11,250,3897,moderate,0,249,25,30.9853,True,synthetic,timing,,,,280,,11000,0.8,0.3,30,250
harmony_search,v250_moderate_seed11,250,3897,moderate,0,249,47,26.7247,True,synthetic,timing,,,,280,,11001,0.8,0.3,30,250
harmony_search,v250_moderate_seed11,250,3897,moderate,0,249,71,33.0852,True,synthetic,timing,,,,280,,11002,0.8,0.3,30,250
harmony_search,v250_moderate_seed11,250,3897,moderate,0,249,36,30.8589,True,synthetic,timing,,,,280,,11003,0.8,0.3,30,250
harmony_search,v250_moderate_seed11,250,3897,moderate,0,249,48,38.7738,True,synthetic,timing,,,,280,,11004,0.8,0.3,30,250
harmony_search,v250_moderate_seed11,250,3897,moderate,0,249,25,36.0718,True,synthetic,timing,,,,280,,11005,0.8,0.3,30,250
harmony_search,v250_moderate_seed11,250,3897,moderate,0,249,36,30.5604,True,synthetic,timing,,,,280,,11006,0.8,0.3,30,250
harmony_search,v250_moderate_seed11,250,3897,moderate,0,249,38,31.0516,True,synthetic,timing,,,,280,,11007,0.8,0.3,30,250
harmony_search,v250_moderate_seed11,250,3897,moderate,0,249,75,38.9255,True,synthetic,timing,,,,280,,11008,0.8,0.3,30,250
harmony_search,v250_moderate_seed11,250,3897,moderate,0,249,85,37.9872,True,synthetic,timing,,,,280,,11009,0.8,0.3,30,250
harmony_search,v250_moderate_seed11,250,3897,moderate,0,249,65,25.5354,True,synthetic,timing,,,,280,,11010,0.8,0.3,30,250
harmony_search,v250_moderate_seed11,250,3897,moderate,0,249,55,29.8453,True,synthetic,timing,,,,280,,11011,0.8,0.3,30,250
harmony_search,v250_moderate_seed11,250,3897,moderate,0,249,36,41.8276,True,synthetic,timing,,,,280,,11012,0.8,0.3,30,250
harmony_search,v250_moderate_seed11,250,3897,moderate,0,249,25,27.7279,True,synthetic,timing,,,,280,,11013,0.8,0.3,30,250
harmony_search,v250_moderate_seed11,250,3897,moderate,0,249,36,30.4632,True,synthetic,timing,,,,280,,11014,0.8,0.3,30,250
harmony_search,v250_moderate_seed11,250,3897,moderate,0,249,55,36.8636,True,synthetic,timing,,,,280,,11015,0.8,0.3,30,250
harmony_search,v250_moderate_seed11,250,3897,moderate,0,249,80,39.1578,True,synthetic,timing,,,,280,,11016,0.8,0.3,30,250
harmony_search,v250_moderate_seed11,250,3897,moderate,0,249,61,32.6365,True,synthetic,timing,,,,280,,11017,0.8,0.3,30,250
harmony_search,v250_moderate_seed11,250,3897,moderate,0,249,37,28.713,True,synthetic,timing,,,,280,,11018,0.8,0.3,30,250
harmony_search,v250_moderate_seed11,250,3897,moderate,0,249,58,33.0226,True,synthetic,timing,,,,280,,11019,0.8,0.3,30,250
harmony_search,v250_moderate_seed11,250,3897,moderate,0,249,48,32.7694,True,synthetic,timing,,,,280,,11020,0.8,0.3,30,250
harmony_search,v250_moderate_seed11,250,3897,moderate,0,249,66,33.7984,True,synthetic,timing,,,,280,,11021,0.8,0.3,30,250
harmony_search,v250_moderate_seed11,250,3897,moderate,0,249,79,29.5978,True,synthetic,timing,,,,280,,11022,0.8,0.3,30,250
harmony_search,v250_moderate_seed11,250,3897,moderate,0,249,25,32.7724,True,synthetic,timing,,,,280,,11023,0.8,0.3,30,250
harmony_search,v250_moderate_seed11,250,3897,moderate,0,249,37,35.6971,True,synthetic,timing,,,,280,,11024,0.8,0.3,30,250
harmony_search,v250_moderate_seed11,250,3897,moderate,0,249,36,35.6057,True,synthetic,timing,,,,280,,11025,0.8,0.3,30,250
harmony_search,v250_moderate_seed11,250,3897,moderate,0,249,40,26.9973,True,synthetic,timing,,,,280,,11026,0.8,0.3,30,250
harmony_search,v250_moderate_seed11,250,3897,moderate,0,249,48,35.2109,True,synthetic,timing,,,,280,,11027,0.8,0.3,30,250
harmony_search,v250_moderate_seed11,250,3897,moderate,0,249,62,28.8677,True,synthetic,timing,,,,280,,11028,0.8,0.3,30,250
harmony_search,v250_moderate_seed11,250,3897,moderate,0,249,61,26.679,True,synthetic,timing,,,,280,,11029,0.8,0.3,30,250
harmony_search,v250_moderate_seed11,250,3897,moderate,0,249,25,82.8456,True,synthetic,memory,,,,280,142.078,11000,0.8,0.3,30,250
dijkstra,v250_moderate_seed23,250,4089,moderate,0,249,20.0,0.4598,True,synthetic,timing,194,6377,,,,,,,,
dijkstra,v250_moderate_seed23,250,4089,moderate,0,249,20.0,0.4323,True,synthetic,timing,194,6377,,,,,,,,
dijkstra,v250_moderate_seed23,250,4089,moderate,0,249,20.0,0.43,True,synthetic,timing,194,6377,,,,,,,,
dijkstra,v250_moderate_seed23,250,4089,moderate,0,249,20.0,0.4267,True,synthetic,timing,194,6377,,,,,,,,
dijkstra,v250_moderate_seed23,250,4089,moderate,0,249,20.0,0.4268,True,synthetic,timing,194,6377,,,,,,,,
dijkstra,v250_moderate_seed23,250,4089,moderate,0,249,20.0,2.2805,True,synthetic,memory,194,6377,,,37.195,,,,,
bellman_ford,v250_moderate_seed23,250,4089,moderate,0,249,20.0,6.8504,True,synthetic,timing,,57246,1256,,,,,,,
bellman_ford,v250_moderate_seed23,250,4089,moderate,0,249,20.0,6.6808,True,synthetic,timing,,57246,1256,,,,,,,
bellman_ford,v250_moderate_seed23,250,4089,moderate,0,249,20.0,6.9101,True,synthetic,timing,,57246,1256,,,,,,,
bellman_ford,v250_moderate_seed23,250,4089,moderate,0,249,20.0,7.1539,True,synthetic,timing,,57246,1256,,,,,,,
bellman_ford,v250_moderate_seed23,250,4089,moderate,0,249,20.0,7.0248,True,synthetic,timing,,57246,1256,,,,,,,
bellman_ford,v250_moderate_seed23,250,4089,moderate,0,249,20.0,57.3853,True,synthetic,memory,,57246,1256,,447.273,,,,,
astar,v250_moderate_seed23,250,4089,moderate,0,249,20.0,0.5234,True,synthetic,timing,194,6377,,,,,,,,
astar,v250_moderate_seed23,250,4089,moderate,0,249,20.0,0.4572,True,synthetic,timing,194,6377,,,,,,,,
astar,v250_moderate_seed23,250,4089,moderate,0,249,20.0,0.5978,True,synthetic,timing,194,6377,,,,,,,,
astar,v250_moderate_seed23,250,4089,moderate,0,249,20.0,0.4651,True,synthetic,timing,194,6377,,,,,,,,
astar,v250_moderate_seed23,250,4089,moderate,0,249,20.0,0.4488,True,synthetic,timing,194,6377,,,,,,,,
astar,v250_moderate_seed23,250,4089,moderate,0,249,20.0,3.0912,True,synthetic,memory,194,6377,,,50.039,,,,,
harmony_search,v250_moderate_seed23,250,4089,moderate,0,249,20,45.5633,True,synthetic,timing,,,,280,,23000,0.8,0.3,30,250
harmony_search,v250_moderate_seed23,250,4089,moderate,0,249,20,41.6226,True,synthetic,timing,,,,280,,23001,0.8,0.3,30,250
harmony_search,v250_moderate_seed23,250,4089,moderate,0,249,20,30.4024,True,synthetic,timing,,,,280,,23002,0.8,0.3,30,250
harmony_search,v250_moderate_seed23,250,4089,moderate,0,249,20,35.5798,True,synthetic,timing,,,,280,,23003,0.8,0.3,30,250
harmony_search,v250_moderate_seed23,250,4089,moderate,0,249,20,30.3285,True,synthetic,timing,,,,280,,23004,0.8,0.3,30,250
harmony_search,v250_moderate_seed23,250,4089,moderate,0,249,20,40.0477,True,synthetic,timing,,,,280,,23005,0.8,0.3,30,250
harmony_search,v250_moderate_seed23,250,4089,moderate,0,249,20,29.6225,True,synthetic,timing,,,,280,,23006,0.8,0.3,30,250
harmony_search,v250_moderate_seed23,250,4089,moderate,0,249,20,42.93,True,synthetic,timing,,,,280,,23007,0.8,0.3,30,250
harmony_search,v250_moderate_seed23,250,4089,moderate,0,249,20,34.8349,True,synthetic,timing,,,,280,,23008,0.8,0.3,30,250
harmony_search,v250_moderate_seed23,250,4089,moderate,0,249,20,32.9072,True,synthetic,timing,,,,280,,23009,0.8,0.3,30,250
harmony_search,v250_moderate_seed23,250,4089,moderate,0,249,20,34.5092,True,synthetic,timing,,,,280,,23010,0.8,0.3,30,250
harmony_search,v250_moderate_seed23,250,4089,moderate,0,249,20,44.1891,True,synthetic,timing,,,,280,,23011,0.8,0.3,30,250
harmony_search,v250_moderate_seed23,250,4089,moderate,0,249,46,35.181,True,synthetic,timing,,,,280,,23012,0.8,0.3,30,250
harmony_search,v250_moderate_seed23,250,4089,moderate,0,249,20,32.1738,True,synthetic,timing,,,,280,,23013,0.8,0.3,30,250
harmony_search,v250_moderate_seed23,250,4089,moderate,0,249,20,31.5452,True,synthetic,timing,,,,280,,23014,0.8,0.3,30,250
harmony_search,v250_moderate_seed23,250,4089,moderate,0,249,20,51.0584,True,synthetic,timing,,,,280,,23015,0.8,0.3,30,250
harmony_search,v250_moderate_seed23,250,4089,moderate,0,249,20,34.5659,True,synthetic,timing,,,,280,,23016,0.8,0.3,30,250
harmony_search,v250_moderate_seed23,250,4089,moderate,0,249,20,34.6892,True,synthetic,timing,,,,280,,23017,0.8,0.3,30,250
harmony_search,v250_moderate_seed23,250,4089,moderate,0,249,20,40.1674,True,synthetic,timing,,,,280,,23018,0.8,0.3,30,250
harmony_search,v250_moderate_seed23,250,4089,moderate,0,249,20,36.1345,True,synthetic,timing,,,,280,,23019,0.8,0.3,30,250
harmony_search,v250_moderate_seed23,250,4089,moderate,0,249,20,37.1579,True,synthetic,timing,,,,280,,23020,0.8,0.3,30,250
harmony_search,v250_moderate_seed23,250,4089,moderate,0,249,20,39.3583,True,synthetic,timing,,,,280,,23021,0.8,0.3,30,250
harmony_search,v250_moderate_seed23,250,4089,moderate,0,249,20,33.3876,True,synthetic,timing,,,,280,,23022,0.8,0.3,30,250
harmony_search,v250_moderate_seed23,250,4089,moderate,0,249,20,44.8132,True,synthetic,timing,,,,280,,23023,0.8,0.3,30,250
harmony_search,v250_moderate_seed23,250,4089,moderate,0,249,39,39.8292,True,synthetic,timing,,,,280,,23024,0.8,0.3,30,250
harmony_search,v250_moderate_seed23,250,4089,moderate,0,249,20,36.1112,True,synthetic,timing,,,,280,,23025,0.8,0.3,30,250
harmony_search,v250_moderate_seed23,250,4089,moderate,0,249,20,40.5794,True,synthetic,timing,,,,280,,23026,0.8,0.3,30,250
harmony_search,v250_moderate_seed23,250,4089,moderate,0,249,20,43.9201,True,synthetic,timing,,,,280,,23027,0.8,0.3,30,250
harmony_search,v250_moderate_seed23,250,4089,moderate,0,249,20,29.0206,True,synthetic,timing,,,,280,,23028,0.8,0.3,30,250
harmony_search,v250_moderate_seed23,250,4089,moderate,0,249,20,39.046,True,synthetic,timing,,,,280,,23029,0.8,0.3,30,250
harmony_search,v250_moderate_seed23,250,4089,moderate,0,249,20,118.3213,True,synthetic,memory,,,,280,158.25,23000,0.8,0.3,30,250
dijkstra,v250_moderate_seed37,250,3843,moderate,0,249,9.0,0.0451,True,synthetic,timing,7,168,,,,,,,,
dijkstra,v250_moderate_seed37,250,3843,moderate,0,249,9.0,0.0309,True,synthetic,timing,7,168,,,,,,,,
dijkstra,v250_moderate_seed37,250,3843,moderate,0,249,9.0,0.029,True,synthetic,timing,7,168,,,,,,,,
dijkstra,v250_moderate_seed37,250,3843,moderate,0,249,9.0,0.0288,True,synthetic,timing,7,168,,,,,,,,
dijkstra,v250_moderate_seed37,250,3843,moderate,0,249,9.0,0.0282,True,synthetic,timing,7,168,,,,,,,,
dijkstra,v250_moderate_seed37,250,3843,moderate,0,249,9.0,0.0755,True,synthetic,memory,7,168,,,16.75,,,,,
bellman_ford,v250_moderate_seed37,250,3843,moderate,0,249,9.0,6.6504,True,synthetic,timing,,53802,1431,,,,,,,
bellman_ford,v250_moderate_seed37,250,3843,moderate,0,249,9.0,6.5508,True,synthetic,timing,,53802,1431,,,,,,,
bellman_ford,v250_moderate_seed37,250,3843,moderate,0,249,9.0,6.4071,True,synthetic,timing,,53802,1431,,,,,,,
bellman_ford,v250_moderate_seed37,250,3843,moderate,0,249,9.0,6.4478,True,synthetic,timing,,53802,1431,,,,,,,
bellman_ford,v250_moderate_seed37,250,3843,moderate,0,249,9.0,6.3393,True,synthetic,timing,,53802,1431,,,,,,,
bellman_ford,v250_moderate_seed37,250,3843,moderate,0,249,9.0,58.6174,True,synthetic,memory,,53802,1431,,414.602,,,,,
astar,v250_moderate_seed37,250,3843,moderate,0,249,9.0,0.053,True,synthetic,timing,7,168,,,,,,,,
astar,v250_moderate_seed37,250,3843,moderate,0,249,9.0,0.0352,True,synthetic,timing,7,168,,,,,,,,
astar,v250_moderate_seed37,250,3843,moderate,0,249,9.0,0.0323,True,synthetic,timing,7,168,,,,,,,,
astar,v250_moderate_seed37,250,3843,moderate,0,249,9.0,0.0322,True,synthetic,timing,7,168,,,,,,,,
astar,v250_moderate_seed37,250,3843,moderate,0,249,9.0,0.0323,True,synthetic,timing,7,168,,,,,,,,
astar,v250_moderate_seed37,250,3843,moderate,0,249,9.0,0.1707,True,synthetic,memory,7,168,,,18.836,,,,,
harmony_search,v250_moderate_seed37,250,3843,moderate,0,249,9,36.5476,True,synthetic,timing,,,,280,,37000,0.8,0.3,30,250
harmony_search,v250_moderate_seed37,250,3843,moderate,0,249,9,30.6133,True,synthetic,timing,,,,280,,37001,0.8,0.3,30,250
harmony_search,v250_moderate_seed37,250,3843,moderate,0,249,9,33.1825,True,synthetic,timing,,,,280,,37002,0.8,0.3,30,250
harmony_search,v250_moderate_seed37,250,3843,moderate,0,249,9,34.5663,True,synthetic,timing,,,,280,,37003,0.8,0.3,30,250
harmony_search,v250_moderate_seed37,250,3843,moderate,0,249,9,29.3042,True,synthetic,timing,,,,280,,37004,0.8,0.3,30,250
harmony_search,v250_moderate_seed37,250,3843,moderate,0,249,9,27.6858,True,synthetic,timing,,,,280,,37005,0.8,0.3,30,250
harmony_search,v250_moderate_seed37,250,3843,moderate,0,249,9,31.4224,True,synthetic,timing,,,,280,,37006,0.8,0.3,30,250
harmony_search,v250_moderate_seed37,250,3843,moderate,0,249,9,29.8194,True,synthetic,timing,,,,280,,37007,0.8,0.3,30,250
harmony_search,v250_moderate_seed37,250,3843,moderate,0,249,9,31.0168,True,synthetic,timing,,,,280,,37008,0.8,0.3,30,250
harmony_search,v250_moderate_seed37,250,3843,moderate,0,249,44,39.0396,True,synthetic,timing,,,,280,,37009,0.8,0.3,30,250
harmony_search,v250_moderate_seed37,250,3843,moderate,0,249,9,26.3297,True,synthetic,timing,,,,280,,37010,0.8,0.3,30,250
harmony_search,v250_moderate_seed37,250,3843,moderate,0,249,9,29.0393,True,synthetic,timing,,,,280,,37011,0.8,0.3,30,250
harmony_search,v250_moderate_seed37,250,3843,moderate,0,249,9,28.9947,True,synthetic,timing,,,,280,,37012,0.8,0.3,30,250
harmony_search,v250_moderate_seed37,250,3843,moderate,0,249,9,29.2222,True,synthetic,timing,,,,280,,37013,0.8,0.3,30,250
harmony_search,v250_moderate_seed37,250,3843,moderate,0,249,9,27.4705,True,synthetic,timing,,,,280,,37014,0.8,0.3,30,250
harmony_search,v250_moderate_seed37,250,3843,moderate,0,249,9,29.5143,True,synthetic,timing,,,,280,,37015,0.8,0.3,30,250
harmony_search,v250_moderate_seed37,250,3843,moderate,0,249,38,27.9165,True,synthetic,timing,,,,280,,37016,0.8,0.3,30,250
harmony_search,v250_moderate_seed37,250,3843,moderate,0,249,55,27.2891,True,synthetic,timing,,,,280,,37017,0.8,0.3,30,250
harmony_search,v250_moderate_seed37,250,3843,moderate,0,249,9,31.7666,True,synthetic,timing,,,,280,,37018,0.8,0.3,30,250
harmony_search,v250_moderate_seed37,250,3843,moderate,0,249,9,29.1504,True,synthetic,timing,,,,280,,37019,0.8,0.3,30,250
harmony_search,v250_moderate_seed37,250,3843,moderate,0,249,9,30.2761,True,synthetic,timing,,,,280,,37020,0.8,0.3,30,250
harmony_search,v250_moderate_seed37,250,3843,moderate,0,249,9,31.1738,True,synthetic,timing,,,,280,,37021,0.8,0.3,30,250
harmony_search,v250_moderate_seed37,250,3843,moderate,0,249,9,29.7044,True,synthetic,timing,,,,280,,37022,0.8,0.3,30,250
harmony_search,v250_moderate_seed37,250,3843,moderate,0,249,9,33.2581,True,synthetic,timing,,,,280,,37023,0.8,0.3,30,250
harmony_search,v250_moderate_seed37,250,3843,moderate,0,249,9,29.7865,True,synthetic,timing,,,,280,,37024,0.8,0.3,30,250
harmony_search,v250_moderate_seed37,250,3843,moderate,0,249,9,32.867,True,synthetic,timing,,,,280,,37025,0.8,0.3,30,250
harmony_search,v250_moderate_seed37,250,3843,moderate,0,249,9,39.1952,True,synthetic,timing,,,,280,,37026,0.8,0.3,30,250
harmony_search,v250_moderate_seed37,250,3843,moderate,0,249,9,30.2975,True,synthetic,timing,,,,280,,37027,0.8,0.3,30,250
harmony_search,v250_moderate_seed37,250,3843,moderate,0,249,9,24.3264,True,synthetic,timing,,,,280,,37028,0.8,0.3,30,250
harmony_search,v250_moderate_seed37,250,3843,moderate,0,249,9,31.1149,True,synthetic,timing,,,,280,,37029,0.8,0.3,30,250
harmony_search,v250_moderate_seed37,250,3843,moderate,0,249,9,93.5156,True,synthetic,memory,,,,280,140.508,37000,0.8,0.3,30,250
dijkstra,v250_dense_seed11,250,8029,dense,0,249,9.0,0.3026,True,synthetic,timing,50,3163,,,,,,,,
dijkstra,v250_dense_seed11,250,8029,dense,0,249,9.0,0.3362,True,synthetic,timing,50,3163,,,,,,,,
dijkstra,v250_dense_seed11,250,8029,dense,0,249,9.0,0.2435,True,synthetic,timing,50,3163,,,,,,,,
dijkstra,v250_dense_seed11,250,8029,dense,0,249,9.0,0.2465,True,synthetic,timing,50,3163,,,,,,,,
dijkstra,v250_dense_seed11,250,8029,dense,0,249,9.0,0.2522,True,synthetic,timing,50,3163,,,,,,,,
dijkstra,v250_dense_seed11,250,8029,dense,0,249,9.0,1.3398,True,synthetic,memory,50,3163,,,38.312,,,,,
bellman_ford,v250_dense_seed11,250,8029,dense,0,249,9.0,13.1294,True,synthetic,timing,,96348,1530,,,,,,,
bellman_ford,v250_dense_seed11,250,8029,dense,0,249,9.0,12.2636,True,synthetic,timing,,96348,1530,,,,,,,
bellman_ford,v250_dense_seed11,250,8029,dense,0,249,9.0,11.889,True,synthetic,timing,,96348,1530,,,,,,,
bellman_ford,v250_dense_seed11,250,8029,dense,0,249,9.0,11.8919,True,synthetic,timing,,96348,1530,,,,,,,
bellman_ford,v250_dense_seed11,250,8029,dense,0,249,9.0,11.9949,True,synthetic,timing,,96348,1530,,,,,,,
bellman_ford,v250_dense_seed11,250,8029,dense,0,249,9.0,103.8964,True,synthetic,memory,,96348,1530,,1387.93,,,,,
astar,v250_dense_seed11,250,8029,dense,0,249,9.0,0.3611,True,synthetic,timing,50,3163,,,,,,,,
astar,v250_dense_seed11,250,8029,dense,0,249,9.0,0.2851,True,synthetic,timing,50,3163,,,,,,,,
astar,v250_dense_seed11,250,8029,dense,0,249,9.0,0.266,True,synthetic,timing,50,3163,,,,,,,,
astar,v250_dense_seed11,250,8029,dense,0,249,9.0,0.2581,True,synthetic,timing,50,3163,,,,,,,,
astar,v250_dense_seed11,250,8029,dense,0,249,9.0,0.2578,True,synthetic,timing,50,3163,,,,,,,,
astar,v250_dense_seed11,250,8029,dense,0,249,9.0,1.8472,True,synthetic,memory,50,3163,,,54.016,,,,,
harmony_search,v250_dense_seed11,250,8029,dense,0,249,10,42.3237,True,synthetic,timing,,,,280,,11000,0.8,0.3,30,250
harmony_search,v250_dense_seed11,250,8029,dense,0,249,24,43.4494,True,synthetic,timing,,,,280,,11001,0.8,0.3,30,250
harmony_search,v250_dense_seed11,250,8029,dense,0,249,10,34.2068,True,synthetic,timing,,,,280,,11002,0.8,0.3,30,250
harmony_search,v250_dense_seed11,250,8029,dense,0,249,9,44.6052,True,synthetic,timing,,,,280,,11003,0.8,0.3,30,250
harmony_search,v250_dense_seed11,250,8029,dense,0,249,9,48.4858,True,synthetic,timing,,,,280,,11004,0.8,0.3,30,250
harmony_search,v250_dense_seed11,250,8029,dense,0,249,10,46.4377,True,synthetic,timing,,,,280,,11005,0.8,0.3,30,250
harmony_search,v250_dense_seed11,250,8029,dense,0,249,10,38.0693,True,synthetic,timing,,,,280,,11006,0.8,0.3,30,250
harmony_search,v250_dense_seed11,250,8029,dense,0,249,9,48.1938,True,synthetic,timing,,,,280,,11007,0.8,0.3,30,250
harmony_search,v250_dense_seed11,250,8029,dense,0,249,53,44.8281,True,synthetic,timing,,,,280,,11008,0.8,0.3,30,250
harmony_search,v250_dense_seed11,250,8029,dense,0,249,39,43.7992,True,synthetic,timing,,,,280,,11009,0.8,0.3,30,250
harmony_search,v250_dense_seed11,250,8029,dense,0,249,9,53.0226,True,synthetic,timing,,,,280,,11010,0.8,0.3,30,250
harmony_search,v250_dense_seed11,250,8029,dense,0,249,14,45.3306,True,synthetic,timing,,,,280,,11011,0.8,0.3,30,250
harmony_search,v250_dense_seed11,250,8029,dense,0,249,9,40.9166,True,synthetic,timing,,,,280,,11012,0.8,0.3,30,250
harmony_search,v250_dense_seed11,250,8029,dense,0,249,10,45.3935,True,synthetic,timing,,,,280,,11013,0.8,0.3,30,250
harmony_search,v250_dense_seed11,250,8029,dense,0,249,9,45.2685,True,synthetic,timing,,,,280,,11014,0.8,0.3,30,250
harmony_search,v250_dense_seed11,250,8029,dense,0,249,9,40.1856,True,synthetic,timing,,,,280,,11015,0.8,0.3,30,250
harmony_search,v250_dense_seed11,250,8029,dense,0,249,9,47.4746,True,synthetic,timing,,,,280,,11016,0.8,0.3,30,250
harmony_search,v250_dense_seed11,250,8029,dense,0,249,9,43.0002,True,synthetic,timing,,,,280,,11017,0.8,0.3,30,250
harmony_search,v250_dense_seed11,250,8029,dense,0,249,64,41.9486,True,synthetic,timing,,,,280,,11018,0.8,0.3,30,250
harmony_search,v250_dense_seed11,250,8029,dense,0,249,10,36.3754,True,synthetic,timing,,,,280,,11019,0.8,0.3,30,250
harmony_search,v250_dense_seed11,250,8029,dense,0,249,10,40.5404,True,synthetic,timing,,,,280,,11020,0.8,0.3,30,250
harmony_search,v250_dense_seed11,250,8029,dense,0,249,9,46.9871,True,synthetic,timing,,,,280,,11021,0.8,0.3,30,250
harmony_search,v250_dense_seed11,250,8029,dense,0,249,9,36.569,True,synthetic,timing,,,,280,,11022,0.8,0.3,30,250
harmony_search,v250_dense_seed11,250,8029,dense,0,249,9,41.187,True,synthetic,timing,,,,280,,11023,0.8,0.3,30,250
harmony_search,v250_dense_seed11,250,8029,dense,0,249,9,50.1338,True,synthetic,timing,,,,280,,11024,0.8,0.3,30,250
harmony_search,v250_dense_seed11,250,8029,dense,0,249,10,46.2312,True,synthetic,timing,,,,280,,11025,0.8,0.3,30,250
harmony_search,v250_dense_seed11,250,8029,dense,0,249,9,41.9426,True,synthetic,timing,,,,280,,11026,0.8,0.3,30,250
harmony_search,v250_dense_seed11,250,8029,dense,0,249,10,53.4588,True,synthetic,timing,,,,280,,11027,0.8,0.3,30,250
harmony_search,v250_dense_seed11,250,8029,dense,0,249,10,44.5767,True,synthetic,timing,,,,280,,11028,0.8,0.3,30,250
harmony_search,v250_dense_seed11,250,8029,dense,0,249,39,44.2257,True,synthetic,timing,,,,280,,11029,0.8,0.3,30,250
harmony_search,v250_dense_seed11,250,8029,dense,0,249,10,90.9405,True,synthetic,memory,,,,280,132.18,11000,0.8,0.3,30,250
dijkstra,v250_dense_seed23,250,8133,dense,0,249,20.0,1.0132,True,synthetic,timing,250,16209,,,,,,,,
dijkstra,v250_dense_seed23,250,8133,dense,0,249,20.0,0.9616,True,synthetic,timing,250,16209,,,,,,,,
dijkstra,v250_dense_seed23,250,8133,dense,0,249,20.0,1.0201,True,synthetic,timing,250,16209,,,,,,,,
dijkstra,v250_dense_seed23,250,8133,dense,0,249,20.0,0.9661,True,synthetic,timing,250,16209,,,,,,,,
dijkstra,v250_dense_seed23,250,8133,dense,0,249,20.0,0.9279,True,synthetic,timing,250,16209,,,,,,,,
dijkstra,v250_dense_seed23,250,8133,dense,0,249,20.0,5.3658,True,synthetic,memory,250,16209,,,42.672,,,,,
bellman_ford,v250_dense_seed23,250,8133,dense,0,249,20.0,12.2281,True,synthetic,timing,,97596,1466,,,,,,,
bellman_ford,v250_dense_seed23,250,8133,dense,0,249,20.0,12.157,True,synthetic,timing,,97596,1466,,,,,,,
bellman_ford,v250_dense_seed23,250,8133,dense,0,249,20.0,12.4672,True,synthetic,timing,,97596,1466,,,,,,,
